1806	170
1807	1199
1808	89
1809	313
1810	53851
1811	84
1812	93
1813	126
1814	2437
1815	189
1816	5746
1817	949
1818	979
1819	7472
1820	187
1821	1876
1822	135
1823	271
1824	182
1825	482
1826	213
1827	246
1828	588
1829	101
1830	771
1831	304
1832	32425
1833	20927
1834	2204
1835	97
1836	89
1837	5099
1838	589
1839	2229
1840	1713
1841	88
1842	796
1843	46711
1844	5119
1845	2406
1846	167
1847	83
1848	2540
1849	132
1850	129
1851	2302
1852	114
1853	6853
1854	12162
1855	245
1856	2793
1857	823
1858	53
1859	145
1860	5856
1861	25586
1862	8796
1863	192
1864	86
1865	105158
1866	4953
1867	7205
1868	129
1869	186
1870	401
1871	99
1872	79
1873	110
1874	420
1875	328
1876	149
1877	28945
1878	2036
1879	181
1880	270
1881	118
1882	2216
1883	145
1884	13964
1885	3396
1886	279
1887	315
1888	104
1889	673
1890	21714
1891	729
1892	573
1893	849
1894	101
1895	375
1896	150
1897	123
1898	176
1899	74
1900	123
1901	22594
1902	20233
1903	261
1904	209
1905	188849
1906	375
1907	229
1908	150
1909	160
1910	87
1911	1684
1912	2475
1913	1789
1914	354
1915	1614
1916	91
1917	1466
1918	26992
1919	119
1920	160
1921	242
1922	1695
1923	2477
1924	126
1925	10705
1926	995
1927	188
1928	97
1929	190
1930	215
1931	3843
1932	879
1933	622
1934	548
1935	718
1936	205
1937	479
1938	101
1939	11452
1940	264
1941	1703
1942	125
1943	652
1944	203
1945	521
1946	348
1947	4538
1948	716
1949	183
1950	105
1951	231
1952	66
1953	73
1954	218
1955	10202
1956	2294
1957	100
1958	94
1959	5706
1960	112
1961	207
1962	139641
1963	2441
1964	219
1965	902
1966	160
1967	835
1968	234
1969	10448
1970	307
1971	8932
1972	6968
1973	634
1974	20321
1975	55220
1976	7429
1977	171
1978	583
1979	75
1980	198
1981	620
1982	118
1983	17389
1984	93
1985	219
1986	169
1987	1090
1988	889
1989	163
1990	563
1991	1413
1992	191
1993	145
1994	1882
1995	147
1996	280
1997	287
1998	1655
1999	1504
2000	37576
2001	29209
2002	206
2003	180
2004	716
2005	95
2006	1222
2007	250
2008	566
2009	40949
2010	713
2011	331
2012	18955
2013	1210
2014	310
2015	26846
2016	26293
2017	1696
2018	752
2019	1853
2020	1544
2021	195
2022	1088
2023	1330
2024	579
2025	326
2026	824
2027	138
2028	817
2029	237
2030	116
2031	240
2032	371
2033	6184
2034	528
2035	136
2036	89
2037	8307
2038	109
2039	391
2040	8808
2041	109
2042	170
2043	7780
2044	329
2045	5598
2046	472
2047	2963
2048	771
2049	162
2050	231
2051	3733
2052	317
2053	329
2054	269
2055	470
2056	731
2057	9339
2058	143
2059	1725
2060	164
2061	101
2062	768
2063	1005
2064	381
2065	81
2066	183
2067	742
2068	936
2069	978
2070	105
2071	94
2072	15634
2073	121
2074	1731
2075	218
2076	545
2077	2305
2078	7702
2079	151
2080	1893
2081	697
2082	83
2083	290
2084	213
2085	306
2086	731
2087	154
2088	201
2089	261
2090	191
2091	573
2092	110
2093	1769
2094	155
2095	86048
2096	1459
2097	1101
2098	931
2099	428
2100	667
2101	1007
2102	7967
2103	4425
2104	5357
2105	203
2106	390
2107	248
2108	1087
2109	5053
2110	265
2111	2496
2112	86287
2113	3443
2114	9906
2115	102
2116	925
2117	119
2118	104
2119	129
2120	1053
2121	153
2122	103349
2123	178
2124	80
2125	137
2126	466
2127	1290
2128	44381
2129	2286
2130	2140
2131	880
2132	2406
2133	523
2134	219
2135	11979
2136	18892
2137	2699
2138	129
2139	22121
2140	4591
2141	303
2142	679
2143	294
2144	2416
2145	134
2146	784
2147	213
2148	178
2149	9575
2150	1748
2151	236
2152	152618
2153	21989
2154	202
2155	1681
2156	650
2157	94
2158	540
2159	362
2160	567
2161	9307
2162	16618
2163	16500
2164	1947
2165	421
2166	87
2167	12041
2168	1451
2169	696
2170	189
2171	33067
2172	22149
2173	14461
2174	13162
2175	1046
2176	3407
2177	5077
2178	38969
2179	100
2180	1579
2181	2016
2182	7923
2183	209
2184	149
2185	188
2186	59881
2187	116
2188	5612
2189	4886
2190	383
2191	75
2192	31328
2193	211
2194	683
2195	4080
2196	241
2197	204
2198	648
2199	4917
2200	74963
2201	89
2202	318
2203	1394
2204	211
2205	644
2206	555
2207	228
2208	258
2209	49442
2210	133
2211	227
2212	15001
2213	1180
2214	688
2215	142
2216	3789
2217	4559
2218	3052
2219	128
2220	934
2221	367
2222	254
2223	595
2224	174
2225	255
2226	1379
2227	95
2228	3644
2229	537
2230	462
2231	131
2232	121
2233	139
2234	216
2235	5477
2236	622
2237	532
2238	95
2239	913
2240	382
2241	116
2242	91
2243	1656
2244	641
2245	80
2246	574
2247	142
2248	176
2249	193
2250	359
2251	6192
2252	29981
2253	133
2254	16563
2255	158
2256	4900
2257	118
2258	159
2259	617
2260	303
2261	199
2262	1837
2263	170
2264	312
2265	770
2266	2946
2267	155
2268	137
2269	5584
2270	141
2271	1363
2272	517
2273	131
2274	96
2275	83
2276	1974
2277	1764
2278	83
2279	1735
2280	77
2281	257
2282	395
2283	873
2284	10369
2285	1929
2286	403
2287	2079
2288	1659
2289	245
2290	50697
2291	45
2292	332
2293	600
2294	203
2295	129
2296	901
2297	288
2298	186
2299	1001
2300	2516
2301	1113
2302	4494
2303	328
2304	3477
2305	232
2306	1295
2307	220
2308	165
2309	137
2310	2034
2311	91
2312	433
2313	110
2314	12015
2315	786
2316	1899
2317	1215
2318	63
2319	9003
2320	114
2321	292
2322	682
2323	230
2324	888
2325	507
2326	7363
2327	160
2328	1730
2329	14913
2330	77
2331	2842
2332	9333
2333	824
2334	219
2335	1937
2336	84
2337	2528
2338	3801
2339	2343
2340	12932
2341	992
2342	86097
2343	87
2344	589
2345	82
2346	2411
2347	110
2348	20511
2349	114
2350	2964
2351	623
2352	3157
2353	115
2354	92
2355	176
2356	2870
2357	778
2358	201
2359	696
2360	28733
2361	156
2362	8195
2363	200
2364	172
2365	421
2366	2984
2367	49
2368	678
2369	219
2370	2762
2371	20214
2372	132574
2373	147
2374	1204
2375	5357
2376	16658
2377	145
2378	638
2379	9206
2380	9235
2381	234
2382	138
2383	3406
2384	1618
2385	7533
2386	5915
2387	94
2388	3871
2389	20268
2390	438
2391	98840
2392	135
2393	277
2394	3727
2395	42582
2396	161
2397	506
2398	1280
2399	121
2400	19642
2401	375
2402	126
2403	707
2404	108
2405	1780
2406	362
2407	1074
2408	4689
2409	2598
2410	1484
2411	4485
2412	585
2413	582
2414	1372
2415	126
2416	107
2417	137
2418	2104
2419	117
2420	1731
2421	108
2422	12003
2423	6468
2424	981
2425	189
2426	74
2427	141
2428	88
2429	384
2430	47789
2431	1609
2432	765
2433	1380
2434	106
2435	4213
2436	120
2437	138
2438	142
2439	154
2440	2449
2441	9722
2442	295
2443	26578
2444	260
2445	392
2446	137
2447	658
2448	3768
2449	312
2450	86
2451	186
2452	147932
2453	232
2454	628
2455	133
2456	19379
2457	33910
2458	791
2459	301
2460	11222
2461	230
2462	49780
2463	1589
2464	6067
2465	53353
2466	114
2467	2378
2468	390
2469	437
2470	54276
2471	2502
2472	1467
2473	653
2474	310
2475	4162
2476	841
2477	388
2478	9322
2479	1457
2480	419
2481	127
2482	8923
2483	307
2484	106
2485	603
2486	1087
2487	198
2488	252
2489	127
2490	435
2491	229
2492	273
2493	3889
2494	370
2495	27832
2496	700
2497	177
2498	3017
2499	35759
2500	663
2501	159
2502	138
2503	1289
2504	98
2505	5576
2506	971
2507	120
2508	409
2509	780
2510	1228
2511	432
2512	4668
2513	1225
2514	584
2515	436
2516	186
2517	400
2518	7154
2519	15047
2520	1272
2521	3791
2522	417
2523	3105
2524	1757
2525	4049
2526	496
2527	1927
2528	9778
2529	1198
2530	201
2531	203
2532	12813
2533	8861
2534	67
2535	95
2536	143
2537	45
2538	538
2539	2698
2540	130
2541	288
2542	571
2543	146
2544	464
2545	124
2546	270
2547	436
2548	8452
2549	161
2550	158
2551	5091
2552	595
2553	177
2554	28094
2555	192
2556	306
2557	315
2558	7164
2559	1877
2560	125
2561	867
2562	152
2563	146
2564	95
2565	1068
2566	7630
2567	501
2568	1631
2569	379
2570	262
2571	142
2572	7212
2573	96
2574	8012
2575	818
2576	152
2577	18188
2578	40881
2579	499
2580	79069
2581	280
2582	369
2583	279
2584	339
2585	7044
2586	247
2587	74
2588	90
2589	711
2590	5492
2591	172
2592	175
2593	165
2594	36851
2595	7865
2596	139
2597	435
2598	75
2599	2368
2600	238
2601	4380
2602	172
2603	3356
2604	93
2605	320
2606	902
2607	222
2608	176
2609	96
2610	1466
2611	211
2612	84270
2613	5008
2614	133
2615	588
2616	115
2617	51399
2618	210
2619	109
2620	101
2621	505
2622	2941
2623	784
2624	203
2625	554
2626	183
2627	163
2628	866
2629	139
2630	313
2631	428
2632	124
2633	780
2634	143
2635	84
2636	91
2637	76
2638	2329
2639	92
2640	10495
2641	965
2642	209
2643	7588
2644	580
2645	664
2646	95
2647	1049
2648	178
2649	607
2650	447
2651	2391
2652	332
2653	220
2654	2925
2655	164
2656	693
2657	192
2658	1171
2659	2426
2660	79174
2661	495
2662	5077
2663	1411
2664	267
2665	538
2666	106
2667	112
2668	2425
2669	291
2670	571
2671	229
2672	186
2673	871
2674	2819
2675	26229
2676	574
2677	732
2678	384
2679	278
2680	19410
2681	108
2682	399
2683	191
2684	1718
2685	611
2686	1068
2687	1717
2688	728
2689	853
2690	28422
2691	531
2692	1055
2693	1298
2694	220
2695	640
2696	273
2697	707
2698	7879
2699	49689
2700	240
2701	4879
2702	134
2703	87
2704	125
2705	6787
2706	357
2707	70
2708	1827
2709	97
2710	76
2711	5407
2712	6667
2713	510
2714	180
2715	230
2716	550
2717	107
2718	109
2719	593
2720	143
2721	307
2722	135
2723	386
2724	2137
2725	62
2726	849
2727	3130
2728	98
2729	263
2730	217
2731	5831
2732	1979
2733	575
2734	30686
2735	9573
2736	139
2737	1091
2738	2197
2739	425
2740	157
2741	179
2742	125
2743	59842
2744	58
2745	65
2746	352
2747	546
2748	126
2749	2010
2750	320
2751	17558
2752	159
2753	408
2754	1672
2755	15746
2756	1703
2757	12832
2758	950
2759	166
2760	372
2761	94
2762	3167
2763	674
2764	93
2765	153
2766	92
2767	514
2768	714
2769	2296
2770	217
2771	13097
2772	440
2773	422
2774	109
2775	11473
2776	876
2777	143
2778	1916
2779	21676
2780	19297
2781	118
2782	132572
2783	19700
2784	681
2785	107
2786	121
2787	784
2788	63
2789	1099
